ID,fakenews1,fakenews2,fakenews3,fnsce_press,fnsce_politician,fnsce_citizen,fnsce_enemy,fnsce_ngo,fnsce_mag,fnsce_tv,fnsce_internet,fnsce_mobile,fnsce_nbr,fndt_gov,fndt_con,fndt_dem,fndt_pln,fndt_press,fn_self,fn_other,fncheck_friend,fncheck_book,fncheck_expert,fncheck_factcheck,fnrespond1,fnrespond_2,fnrespond_3,fnrespond_4,fn_edu,v_o_1,v_o_2,v_o_3,v_o_4,v_o_5,v_o_6,fc,fc_usage,fc_power,tfc,tfc_power,fnresponsibility_src,fnresponsibility_press,fnresponsibility_official,fnresponsibility_platform,fnresponsibility_citizen,fnlaws,fn_gov,fn_tech,party,pan,city,sex,age,edu,job,job_other,incomelevel,classlevel,monthincome_self,monthincome_family,father,father_other,mother,mother_other,partner,partner_other,carlis,motorlis,CDC,vaccines,@2024president,dppscore,kmtscore,tppscore,nppscore,tspscore,pfpscore,npscore,tsaiscore,laiscore,chuscore,houscore,koscore,usascore,chinascore,taiwanese,chinese,ethic,sovereignty,cultrue,fakenews_indicator
CPCZWJB,1,1,2,2,3,2,3,1,1,2,3,1,1,1,1,1,0,1,1,2,0,0,0,0,0,0,0,0,3,1,1,1,0,1,0,0,,2.0,0,,2,2,3,3,1,2,1,0,6.0,2,13,1,4,2,0,12,5.0,5.0,6,6,0,5,7,5,6,3,0,0,0,2,3.0,4.0,1.0,4.0,5.0,5.0,2.0,1.0,5.0,3.0,1.0,6.0,3.0,10.0,1.0,3,0,1,4,2,0
XTHKXPP,1,2,2,2,2,2,1,1,1,1,2,2,2,1,0,1,0,0,1,2,1,1,1,1,1,1,0,0,3,1,1,1,0,0,0,1,1.0,1.0,1,2.0,3,2,3,2,2,2,0,0,2.0,2,11,0,8,1,5,12,4.0,6.0,7,7,7,5,7,5,7,3,0,0,1,3,2.0,5.0,7.0,7.0,5.0,3.0,4.0,3.0,5.0,6.0,5.0,9.0,7.0,7.0,4.0,2,1,0,4,1,4
GWQCSMU,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,,1.0,1,1.0,1,2,1,1,1,1,1,1,0.0,3,2,1,6,2,0,12,5.0,5.0,8,8,7,5,7,5,6,3,1,0,1,2,3.0,1.0,10.0,6.0,1.0,1.0,5.0,5.0,1.0,1.0,5.0,7.0,6.0,1.0,5.0,1,1,0,2,2,0
DOKPTAQ,1,2,3,2,2,3,3,2,1,2,3,3,2,1,1,1,1,0,2,3,1,1,1,1,1,1,1,0,3,1,1,1,0,0,1,1,1.0,2.0,1,2.0,3,3,3,3,2,2,0,0,6.0,2,11,1,2,2,6,12,5.0,5.0,6,10,7,5,7,5,6,3,0,0,0,3,2.0,3.0,5.0,7.0,2.0,2.0,6.0,2.0,3.0,3.0,4.0,7.0,7.0,6.0,3.0,2,0,0,3,2,4
ZOOTXQU,1,1,1,3,3,3,3,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,0,0,1,2.0,2.0,1,2.0,3,3,3,3,3,1,1,1,6.0,3,1,1,2,2,8,12,5.0,5.0,6,10,7,5,7,5,6,3,0,0,0,1,4.0,5.0,2.0,4.0,4.0,3.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,8.0,2.0,3,0,1,4,1,4
HRZITRN,1,1,1,2,3,3,3,3,1,1,2,2,3,1,1,1,2,2,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1.0,2.0,1,2.0,1,0,0,0,0,1,1,0,6.0,2,2,0,10,2,0,12,8.0,7.0,6,0,7,5,7,5,8,3,1,1,1,0,,5.0,4.0,5.0,8.0,2.0,2.0,3.0,6.0,6.0,7.0,7.0,7.0,4.0,3.0,2,1,0,3,2,4
CSOCHWP,1,2,2,2,2,2,2,1,1,1,2,3,2,0,0,1,0,0,1,2,1,1,1,1,1,1,0,0,3,1,1,1,0,1,0,1,2.0,2.0,1,2.0,3,2,3,2,2,2,0,0,6.0,2,3,0,3,2,0,12,6.0,5.0,6,0,7,5,7,5,6,3,0,0,1,3,4.0,6.0,7.0,5.0,4.0,2.0,2.0,1.0,7.0,6.0,6.0,5.0,5.0,8.0,1.0,2,1,1,4,1,4
CKSZYQM,1,2,3,2,2,1,1,1,3,3,3,2,1,0,0,0,0,0,2,3,1,0,0,0,1,0,0,0,3,1,1,1,0,0,0,0,,2.0,0,,3,3,2,2,2,3,0,0,2.0,2,3,0,5,2,8,12,3.0,3.0,6,9,0,5,0,5,6,3,1,1,1,2,1.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,7.0,7.0,9.0,1.0,3,0,0,4,1,1
PJRNDXZ,1,1,2,1,1,2,2,1,1,1,2,2,1,0,0,1,0,0,1,2,1,1,1,1,1,1,0,0,3,1,1,1,1,0,0,1,1.0,2.0,1,,3,3,2,3,2,3,0,0,6.0,3,3,1,3,2,9,12,3.0,4.0,6,9,7,5,7,5,6,3,0,0,0,2,1.0,7.0,2.0,7.0,6.0,5.0,5.0,1.0,6.0,7.0,5.0,8.0,9.0,7.0,2.0,3,1,0,3,2,4
PKXTAZO,1,1,2,2,2,1,1,1,1,2,2,2,1,1,1,1,0,0,1,2,1,0,1,1,1,1,1,0,2,1,1,1,0,0,0,1,1.0,2.0,1,2.0,2,3,2,2,2,3,0,0,1.0,2,9,1,2,2,9,12,2.0,2.0,6,6,7,5,7,5,6,3,0,0,1,4,9.0,5.0,1.0,1.0,2.0,5.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,5.0,1.0,2,0,1,3,1,3
YCCWOCN,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,2,2,1,1,1,1,1,1,0,0,3,1,1,0,0,1,0,1,1.0,2.0,1,2.0,3,3,3,3,3,2,0,0,2.0,1,12,0,4,2,0,12,4.0,4.0,8,0,7,5,7,5,8,3,0,0,1,0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,7.0,7.0,3.0,2.0,2,1,0,3,2,4
AVDZTKR,1,1,2,2,1,1,1,2,2,1,2,2,1,0,1,0,0,0,2,2,1,1,0,1,1,0,1,0,3,1,0,1,0,0,0,1,1.0,1.0,0,,3,2,2,2,2,2,0,0,6.0,3,11,0,3,2,8,12,3.0,3.0,6,10,7,5,7,5,8,3,0,0,0,1,8.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,6.0,5.0,4.0,6.0,4.0,10.0,1.0,2,1,1,3,1,3
AFLYUUQ,1,2,2,2,3,2,2,2,2,3,3,3,2,2,1,2,2,2,0,2,1,1,1,1,1,1,1,1,3,1,1,0,0,1,1,1,2.0,2.0,1,2.0,2,2,2,2,2,2,0,0,6.0,1,1,0,2,2,8,12,8.0,8.0,10,1,7,5,7,5,8,3,0,0,0,2,9.0,1.0,7.0,5.0,2.0,1.0,1.0,1.0,1.0,9.0,9.0,9.0,9.0,2.0,6.0,2,3,1,4,3,4
JGRFEAX,0,0,2,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,3,1,1,1,0,1,0,0,1.0,0.0,0,,2,2,2,2,2,2,1,1,6.0,1,20,0,4,2,5,12,4.0,4.0,7,6,7,5,7,5,8,3,1,0,1,3,4.0,5.0,5.0,5.0,3.0,3.0,4.0,5.0,4.0,6.0,7.0,7.0,7.0,6.0,3.0,2,1,1,4,1,0
ABNXFOP,1,1,1,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,2,1,1,1,0,1,0,1,2.0,2.0,1,2.0,2,3,3,2,2,1,1,1,6.0,3,1,1,1,2,0,12,5.0,5.0,8,10,7,5,7,5,6,3,0,0,0,3,3.0,3.0,3.0,3.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,5.0,6.0,9.0,2.0,3,0,1,3,1,4
NYFBAYR,1,1,3,1,1,1,3,2,1,1,2,3,1,0,0,0,0,0,2,2,1,1,1,1,1,1,0,1,3,1,0,1,1,0,1,1,2.0,1.0,1,2.0,3,3,3,3,3,2,0,0,6.0,2,11,0,3,2,2,12,7.0,6.0,6,0,7,5,7,5,6,3,0,1,0,3,4.0,6.0,1.0,2.0,2.0,4.0,2.0,1.0,9.0,9.0,1.0,2.0,2.0,8.0,1.0,2,0,0,3,3,4
CQYPKEB,1,2,3,1,2,1,3,3,1,1,1,2,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,3,1,0,1,1,1,0,1,2.0,0.0,1,2.0,3,3,3,3,3,3,0,0,6.0,1,2,0,3,2,0,12,9.0,8.0,6,10,7,5,7,5,6,3,0,0,0,2,8.0,7.0,10.0,1.0,1.0,1.0,1.0,1.0,8.0,8.0,6.0,7.0,1.0,10.0,1.0,3,0,1,4,2,3
XWXJIWQ,1,1,2,1,1,1,0,1,1,1,2,1,1,1,2,1,1,2,2,2,1,1,0,1,1,1,0,0,2,1,1,0,0,1,0,1,2.0,2.0,1,2.0,2,2,2,2,2,2,0,0,0.0,1,10,1,5,2,0,12,6.0,6.0,6,9,0,5,0,5,0,3,0,0,0,3,7.0,6.0,5.0,5.0,5.0,1.0,1.0,4.0,7.0,7.0,7.0,7.0,6.0,7.0,2.0,1,1,1,4,1,3
QNFHGLF,1,1,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,1,0,1,0,1,1,2,1,1,1,0,1,0,1,,1.0,0,,2,2,2,2,2,3,0,0,6.0,2,11,1,2,2,0,12,5.0,4.0,6,6,7,5,7,5,6,3,0,0,0,3,3.0,5.0,5.0,4.0,2.0,2.0,2.0,1.0,4.0,5.0,4.0,6.0,6.0,7.0,1.0,1,1,1,4,2,3
CEEAMBB,1,1,2,2,2,1,3,1,2,2,3,2,1,1,1,1,2,2,1,2,1,0,1,1,1,0,0,0,3,1,1,1,0,0,0,1,1.0,2.0,1,2.0,3,3,2,2,1,2,0,0,6.0,2,2,1,9,4,2,12,7.0,6.0,9,1,7,5,7,5,8,3,0,0,1,1,7.0,6.0,2.0,4.0,8.0,7.0,5.0,1.0,8.0,7.0,4.0,6.0,4.0,10.0,1.0,2,1,1,4,2,3
FHYENAW,1,1,2,1,1,1,2,2,2,1,3,3,1,1,1,1,0,0,1,2,0,1,1,1,1,1,0,0,3,1,0,1,0,0,0,1,1.0,2.0,1,2.0,3,3,3,3,2,3,0,0,6.0,2,20,0,0,2,2,12,3.0,4.0,6,8,0,5,7,5,6,3,1,0,1,3,2.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,7.0,7.0,5.0,5.0,2,1,0,4,2,3
ZGVFFVG,1,1,2,2,2,1,3,2,1,1,3,3,1,1,1,1,1,1,2,2,1,0,0,0,1,0,0,0,3,0,1,1,0,0,0,0,,2.0,0,,2,2,3,2,2,3,0,0,6.0,2,20,1,7,2,5,12,4.0,4.0,7,10,7,5,7,5,8,3,0,0,1,4,1.0,6.0,6.0,8.0,8.0,4.0,5.0,4.0,4.0,9.0,6.0,7.0,10.0,5.0,5.0,1,1,0,4,3,1
BBIKKWZ,1,1,2,2,3,2,3,3,3,3,3,3,2,1,1,1,1,0,1,2,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,2.0,2.0,1,2.0,3,3,3,1,2,0,1,1,6.0,3,12,0,1,2,2,12,5.0,5.0,6,10,7,5,7,5,6,3,0,0,0,1,1.0,1.0,2.0,7.0,3.0,1.0,2.0,1.0,1.0,3.0,3.0,5.0,7.0,8.0,3.0,3,1,0,3,1,4
MBTJUYD,1,3,3,3,3,3,0,3,3,3,3,3,2,1,1,1,1,1,0,3,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,,0.0,1,0.0,3,3,3,3,2,0,1,1,3.0,0,14,1,3,2,6,12,5.0,5.0,6,8,7,5,7,5,6,3,0,0,0,1,3.0,1.0,5.0,1.0,1.0,1.0,1.0,10.0,1.0,2.0,3.0,2.0,1.0,1.0,10.0,0,3,0,1,3,3
YLZAOFL,1,2,2,2,2,3,2,2,1,2,3,3,2,1,1,1,1,0,2,3,1,1,1,0,1,0,0,0,3,1,1,0,0,0,0,1,,2.0,1,2.0,2,3,2,3,2,2,0,0,5.0,3,12,1,1,3,0,12,7.0,5.0,9,9,7,5,7,5,6,3,0,0,1,3,3.0,5.0,3.0,1.0,9.0,6.0,4.0,1.0,6.0,8.0,5.0,3.0,2.0,7.0,5.0,3,2,1,4,3,3
NKSJYUV,1,2,3,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,0,0,0,0,2,1,1,1,0,0,0,1,2.0,1.0,1,1.0,3,3,3,3,3,3,0,0,6.0,0,3,0,9,2,5,12,2.0,2.0,7,6,7,5,7,5,8,3,1,0,1,0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0,3,2,4
JMBCEIW,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,0,1,1,1,0,0,1,1.0,2.0,1,2.0,2,2,2,2,2,2,1,0,6.0,2,7,1,0,2,0,12,5.0,5.0,6,5,0,5,0,5,6,3,0,0,0,4,3.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2,1,1,4,1,4
NBOPROS,1,1,3,2,2,1,2,1,2,2,2,2,1,0,1,0,0,0,2,3,1,1,1,1,1,1,1,1,3,1,1,1,0,1,0,1,1.0,2.0,1,,3,3,3,3,3,3,0,0,5.0,3,1,0,6,0,7,12,5.0,5.0,6,0,7,5,7,5,8,3,0,0,1,4,4.0,9.0,1.0,6.0,6.0,6.0,1.0,1.0,9.0,9.0,3.0,4.0,6.0,8.0,1.0,3,0,1,4,2,4
TNUZKWZ,1,2,2,2,3,1,2,2,1,1,3,3,1,2,2,2,2,2,2,3,1,0,1,1,1,1,1,1,3,1,1,1,0,0,0,1,,2.0,0,,3,3,3,3,3,2,0,0,6.0,2,9,0,1,2,8,12,2.0,2.0,6,8,7,5,7,5,6,3,0,0,0,3,,3.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,4.0,3.0,5.0,2.0,1,1,1,4,1,3
DUNQYHW,1,1,2,2,2,1,1,1,2,2,2,2,1,1,1,1,0,0,2,2,1,1,0,0,1,1,0,0,2,1,0,0,1,1,1,0,1.0,2.0,0,,2,2,2,2,2,2,0,0,5.0,3,9,0,5,3,0,12,8.0,8.0,6,10,6,5,6,5,7,3,0,0,0,3,0.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0,9.0,8.0,2,1,0,2,2,2
YLNSCTL,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,1,,2.0,1,2.0,2,2,2,2,2,2,1,1,6.0,2,11,0,8,4,4,12,3.0,3.0,7,6,7,5,7,5,6,3,1,1,0,3,7.0,5.0,5.0,7.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,2,1,0,3,2,0
NRLHMLI,1,2,3,3,3,1,2,3,2,2,2,2,1,0,0,0,0,0,2,3,1,0,0,1,0,0,0,0,3,0,1,1,0,1,1,1,1.0,2.0,1,2.0,3,3,3,3,1,3,1,1,6.0,0,17,1,4,2,8,12,3.0,3.0,6,8,6,5,6,5,6,3,0,0,1,0,2.0,3.0,7.0,8.0,3.0,2.0,5.0,2.0,2.0,3.0,4.0,10.0,10.0,6.0,6.0,2,1,0,2,2,2
BJIVJJN,1,1,2,2,2,1,1,2,1,1,2,2,1,0,0,0,0,0,1,2,1,1,0,0,1,0,0,0,3,0,0,0,0,1,0,0,1.0,2.0,0,,2,2,3,2,2,2,0,0,0.0,1,9,0,10,2,5,12,1.0,3.0,7,8,7,5,7,5,8,3,1,0,1,1,9.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,8.0,8.0,8.0,7.0,10.0,1,3,0,2,2,2
ZEMWNBH,1,1,2,2,1,2,3,1,1,1,3,3,1,0,0,0,0,0,3,3,1,1,1,1,1,1,1,1,3,1,1,0,0,0,0,1,2.0,2.0,1,,3,3,3,3,3,3,0,0,6.0,2,3,1,1,2,6,12,4.0,4.0,8,0,7,5,7,5,8,3,0,0,1,0,8.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,8.0,6.0,2.0,5.0,7.0,6.0,1.0,3,0,1,4,0,4
GZDXTWB,0,1,2,2,2,1,2,2,2,2,2,2,1,0,1,1,1,1,2,2,0,0,0,0,1,1,1,0,3,1,0,1,1,1,1,0,1.0,2.0,0,,2,2,2,2,2,2,0,0,5.0,3,3,1,3,4,4,12,4.0,5.0,7,6,7,5,7,5,6,3,0,0,1,2,4.0,9.0,6.0,4.0,4.0,3.0,4.0,4.0,8.0,9.0,4.0,6.0,2.0,8.0,6.0,2,2,0,4,2,0
JPUJSEG,1,1,2,2,2,1,1,1,1,1,2,2,2,1,0,0,0,0,2,2,1,1,1,1,1,0,0,0,2,0,1,1,0,0,0,1,1.0,2.0,1,2.0,2,3,3,2,2,2,0,0,2.0,2,2,1,1,3,0,12,9.0,7.0,1,1,0,5,0,5,6,3,0,0,0,2,1.0,7.0,6.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,6.0,9.0,9.0,7.0,6.0,2,1,1,4,1,4
JXYJGJB,1,1,2,1,2,2,1,1,2,2,2,1,1,1,0,1,1,0,1,2,1,0,0,1,1,1,0,0,2,1,1,0,1,0,1,1,2.0,1.0,0,,1,2,1,2,2,2,0,0,6.0,3,2,1,3,2,0,12,6.0,7.0,8,10,7,5,7,5,8,3,0,0,1,2,1.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,7.0,8.0,6.0,7.0,6.0,6.0,6.0,1,2,1,3,1,2
UGLQSQX,1,1,2,1,2,1,2,2,1,2,3,2,1,0,0,0,0,0,1,2,1,1,1,1,1,0,1,1,3,1,1,1,0,0,0,1,1.0,2.0,1,2.0,2,2,3,2,2,2,1,1,2.0,2,10,1,5,2,0,12,6.0,6.0,8,9,7,5,7,5,8,3,0,0,1,3,1.0,3.0,4.0,6.0,2.0,1.0,2.0,2.0,3.0,4.0,2.0,5.0,6.0,4.0,3.0,3,1,0,4,1,4
WUURLUQ,1,1,2,1,2,2,3,2,3,3,3,3,1,1,2,2,2,1,1,2,1,1,1,1,1,0,1,0,2,1,1,1,0,0,0,1,2.0,2.0,1,2.0,2,3,3,2,2,3,0,0,6.0,3,1,1,3,2,2,12,6.0,6.0,9,1,7,5,7,5,8,3,0,0,0,3,3.0,7.0,5.0,3.0,3.0,3.0,3.0,1.0,7.0,7.0,4.0,7.0,6.0,7.0,1.0,3,1,1,4,2,4
APOVSJI,1,1,3,3,3,2,2,2,2,2,3,2,2,0,0,0,0,0,2,2,1,1,1,1,1,1,1,1,2,1,1,1,0,1,0,1,,1.0,1,1.0,2,2,2,2,2,2,0,0,0.0,0,3,1,3,2,6,12,4.0,4.0,6,8,7,5,7,5,6,3,0,0,1,2,3.0,5.0,8.0,7.0,5.0,2.0,2.0,2.0,1.0,3.0,5.0,7.0,7.0,7.0,6.0,2,1,0,2,2,4
MZKYZHO,1,1,1,1,2,1,1,2,3,2,3,2,2,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,0,1,1,2.0,1.0,1,2.0,2,2,2,2,2,2,0,0,6.0,1,0,1,4,4,9,12,8.0,8.0,8,10,7,5,7,5,6,3,0,0,0,4,2.0,1.0,7.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0,7.0,10.0,5.0,6.0,1.0,3,1,0,4,3,4
SSVLNAY,1,1,3,2,3,1,3,3,2,2,3,3,1,2,2,2,2,2,2,3,1,0,0,1,1,1,0,0,3,1,1,1,0,1,0,0,1.0,2.0,1,2.0,3,3,3,3,2,3,0,0,6.0,2,20,1,4,2,7,12,3.0,2.0,6,9,7,5,7,5,8,3,0,0,1,1,1.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,4.0,9.0,9.0,1.0,1,0,0,4,2,2
OTIZIQO,1,2,2,2,2,1,2,2,3,1,3,2,2,0,1,0,0,0,1,2,1,1,0,1,1,1,0,0,3,1,0,1,0,1,0,1,1.0,1.0,0,,2,2,2,2,2,3,0,0,6.0,1,13,1,6,3,0,12,8.0,7.0,1,1,7,5,7,5,8,3,0,0,0,3,3.0,5.0,5.0,7.0,3.0,3.0,2.0,1.0,5.0,7.0,7.0,5.0,8.0,6.0,5.0,2,1,0,4,2,3
KLTERWH,1,1,2,2,2,1,1,1,1,2,2,2,1,1,1,1,1,0,1,2,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,,2.0,0,,2,2,2,2,2,2,0,0,6.0,2,3,1,5,2,7,12,2.0,2.0,6,8,7,5,7,5,8,3,0,0,0,3,3.0,5.0,4.0,4.0,3.0,3.0,3.0,2.0,5.0,4.0,3.0,6.0,5.0,1.0,1.0,3,0,1,3,2,1
YUKGTYV,1,1,2,2,2,1,2,2,2,2,3,2,2,0,0,0,0,0,2,2,1,1,1,1,1,1,0,0,3,1,1,1,0,1,0,0,,2.0,0,,2,3,3,2,2,3,0,0,6.0,2,1,1,3,2,9,12,4.0,4.0,6,9,7,5,7,5,8,3,0,0,0,3,1.0,4.0,3.0,4.0,4.0,2.0,2.0,2.0,3.0,5.0,1.0,6.0,6.0,6.0,1.0,2,1,0,3,2,4
EWBJANN,0,1,2,2,2,1,3,1,2,2,3,1,1,1,1,0,0,0,1,2,1,1,1,1,0,0,0,0,2,1,1,1,1,0,0,1,1.0,2.0,0,,2,2,2,2,2,2,1,0,6.0,2,13,1,4,2,0,12,5.0,5.0,6,6,0,5,0,5,6,3,1,0,0,2,3.0,5.0,1.0,4.0,6.0,5.0,3.0,1.0,5.0,3.0,1.0,7.0,4.0,10.0,1.0,3,1,1,4,2,4
CFNCQUU,1,1,2,1,1,2,2,1,2,2,3,2,2,0,0,0,0,0,2,3,0,1,1,1,1,0,0,1,3,0,0,1,0,1,0,1,1.0,2.0,1,2.0,3,3,3,3,2,3,0,0,4.0,3,11,1,0,2,0,12,2.0,2.0,7,9,7,5,7,5,6,3,0,0,1,3,4.0,6.0,4.0,6.0,8.0,6.0,5.0,4.0,6.0,7.0,6.0,6.0,5.0,7.0,4.0,2,0,1,4,2,3
YJDVLAJ,1,1,2,2,1,2,1,1,1,1,2,1,1,0,0,0,0,0,1,2,1,1,0,0,1,0,0,0,2,0,0,0,0,0,1,1,1.0,2.0,1,,3,3,2,2,2,3,0,1,6.0,1,1,0,6,4,5,12,6.0,6.0,7,10,7,5,7,5,8,3,0,0,1,2,2.0,3.0,8.0,5.0,2.0,5.0,5.0,5.0,4.0,5.0,5.0,9.0,7.0,8.0,3.0,3,0,1,4,0,2
JQBSCWG,1,2,2,2,2,1,2,1,2,2,3,3,1,1,0,0,0,0,2,3,1,1,0,1,1,1,1,0,2,1,1,1,0,1,0,1,1.0,2.0,1,2.0,2,3,3,2,2,3,1,0,6.0,2,3,1,3,2,9,12,5.0,4.0,9,5,7,5,7,5,6,3,0,0,1,2,4.0,6.0,5.0,5.0,7.0,5.0,4.0,3.0,5.0,5.0,7.0,7.0,6.0,5.0,5.0,3,1,1,4,2,3
DMPWVXM,1,1,2,1,1,2,2,2,2,1,2,2,2,1,1,0,0,2,2,2,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1.0,2.0,1,2.0,1,2,2,1,2,1,1,1,6.0,2,14,1,8,3,10,12,8.0,8.0,2,5,7,5,6,5,1,3,0,0,0,2,3.0,4.0,4.0,4.0,6.0,4.0,6.0,5.0,2.0,2.0,2.0,2.0,4.0,8.0,3.0,2,2,0,2,1,2
JYFMNHY,1,1,2,1,2,3,1,2,1,1,2,1,1,0,0,0,0,0,1,2,1,1,1,1,1,0,0,0,2,1,1,1,0,0,0,1,1.0,2.0,0,,2,2,2,2,2,2,0,0,6.0,2,1,0,2,2,4,12,5.0,5.0,7,9,7,5,7,5,6,3,0,0,0,0,1.0,6.0,5.0,3.0,2.0,2.0,4.0,3.0,6.0,4.0,2.0,3.0,7.0,7.0,4.0,1,1,1,3,2,4
LGZLRQE,1,2,2,2,1,2,3,2,2,2,3,2,2,2,2,2,2,2,2,3,1,1,1,1,1,1,0,0,3,1,1,1,0,0,0,1,1.0,2.0,0,,3,3,3,3,3,3,0,1,2.0,2,19,0,2,3,1,12,6.0,5.0,8,1,7,5,7,5,8,3,0,0,0,3,7.0,7.0,3.0,5.0,5.0,4.0,3.0,3.0,6.0,7.0,4.0,5.0,5.0,7.0,4.0,2,1,0,4,2,4
WTUBHZX,1,2,3,2,2,1,1,1,1,2,2,2,2,0,0,0,0,0,2,3,1,1,0,1,1,1,0,0,3,1,1,0,0,1,0,1,1.0,2.0,1,2.0,3,3,3,3,3,3,0,0,6.0,1,2,0,3,2,8,12,3.0,3.0,6,6,7,5,7,5,6,3,0,0,1,1,1.0,1.0,7.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,6.0,9.0,9.0,8.0,3.0,2,1,0,3,2,3
DJGQGLJ,1,2,2,3,3,2,3,2,3,3,3,3,2,0,0,1,0,0,2,3,1,1,1,1,1,0,0,0,2,1,1,1,0,0,0,0,,2.0,0,,2,3,3,2,1,2,0,0,6.0,2,14,0,2,4,4,12,3.0,3.0,6,9,2,4,6,5,6,3,0,0,1,4,1.0,3.0,3.0,6.0,5.0,3.0,3.0,2.0,3.0,5.0,4.0,5.0,7.0,8.0,3.0,2,1,0,2,2,4
JWYYIFO,0,1,1,2,2,1,0,0,1,2,2,1,0,1,1,1,2,1,1,2,0,1,1,1,0,0,0,0,2,0,0,0,0,1,1,0,1.0,2.0,0,,2,3,2,2,0,2,1,1,6.0,2,10,0,2,2,2,12,6.0,6.0,6,1,0,5,0,5,6,3,1,0,1,0,3.0,4.0,5.0,2.0,1.0,1.0,1.0,1.0,5.0,7.0,4.0,6.0,7.0,4.0,3.0,2,1,0,4,1,3
DGXWHNE,1,2,3,3,3,1,1,3,3,2,3,2,1,0,1,0,0,0,1,3,1,1,1,1,1,0,1,0,2,1,1,0,0,1,1,0,,1.0,0,,2,3,3,2,2,3,0,0,0.0,1,2,1,5,2,0,12,5.0,5.0,8,8,5,5,7,5,6,3,0,0,1,3,9.0,1.0,7.0,5.0,1.0,1.0,3.0,6.0,1.0,2.0,3.0,8.0,7.0,5.0,8.0,3,2,0,0,2,4
BPHPCXY,1,1,3,1,2,2,3,2,3,3,3,3,2,1,2,2,0,1,1,0,1,1,1,0,1,1,1,0,2,0,1,1,0,1,1,1,2.0,1.0,0,,1,2,1,2,1,1,1,1,6.0,3,11,0,2,4,8,12,6.0,6.0,8,0,7,5,7,5,6,3,0,1,1,2,1.0,4.0,3.0,4.0,6.0,5.0,6.0,7.0,6.0,5.0,4.0,6.0,6.0,7.0,5.0,1,0,1,2,0,3
LQUGXWM,1,2,2,2,2,1,2,1,2,2,2,2,2,0,0,0,0,0,2,2,1,1,1,1,1,1,1,1,3,0,1,0,0,0,0,1,1.0,2.0,0,,3,3,3,3,3,2,1,1,5.0,3,20,1,0,2,11,12,6.0,7.0,8,8,0,5,0,5,6,3,0,0,0,3,9.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,8.0,1,3,0,0,1,4
